start_time,end_time,time_range,search_name,alert,duration_values,duration,cpu,read_count,write_count,read_bytes,write_bytes,memory_mb
12/04/2024:08:00:00,12/06/2024:08:00:00,"(Timestamp('2024-12-04 08:00:00'), Timestamp('2024-12-06 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,18.742,3.97,47508.0,453.0,144637952.0,466944.0,26.35546875
12/04/2024:08:00:00,12/06/2024:08:00:00,"(Timestamp('2024-12-04 08:00:00'), Timestamp('2024-12-06 08:00:00'))",Known Services Killed by Ransomware,0,,17.557,5.359999999999999,38388.0,602.0,227905536.0,614400.0,20.87890625
12/04/2024:08:00:00,12/06/2024:08:00:00,"(Timestamp('2024-12-04 08:00:00'), Timestamp('2024-12-06 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,26.944,6.02,61316.0,517.0,311758848.0,667648.0,49.390625
12/04/2024:08:00:00,12/06/2024:08:00:00,"(Timestamp('2024-12-04 08:00:00'), Timestamp('2024-12-06 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,61.498000000000005,24.76,203603.0,570.0,1564422144.0,1388544.0,52.5546875
12/04/2024:08:00:00,12/06/2024:08:00:00,"(Timestamp('2024-12-04 08:00:00'), Timestamp('2024-12-06 08:00:00'))",Windows Event For Service Disabled,0,,21.512,7.61,57967.0,505.0,367251456.0,540672.0,48.5078125
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Clop Ransomware Known Service Name,0,,35.379,2.43,28642.0,417.0,206127104.0,782336.0,17.36328125
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Detect New Local Admin account,0,,37.762,3.1,50522.0,333.0,186966016.0,798720.0,24.97265625
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,42.711,5.34,72836.0,475.0,353837056.0,937984.0,16.98046875
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,52.381,12.7,59162.0,790.0,380305408.0,1224704.0,25.7890625
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Kerberoasting spn request with RC4 encryption,0,,36.817,3.68,57829.0,503.0,244678656.0,823296.0,19.25390625
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Known Services Killed by Ransomware,3,,43.118,4.77,51056.0,772.0,341753856.0,1429504.0,15.8984375
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,38.754,4.859999999999999,66022.0,568.0,292900864.0,888832.0,37.25390625
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,61.858,11.97,166260.0,576.0,745193472.0,1351680.0,27.3203125
03/11/2025:00:00:00,03/13/2025:00:00:00,"(Timestamp('2025-03-11 00:00:00'), Timestamp('2025-03-13 00:00:00'))",Windows Event For Service Disabled,1,,38.766,5.680000000000001,69410.0,593.0,401575936.0,872448.0,35.0859375
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Clop Ransomware Known Service Name,0,,4.984,2.37,28140.0,349.0,17235968.0,159744.0,18.21484375
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Detect New Local Admin account,0,,6.199,2.58,51817.0,236.0,53522432.0,155648.0,23.87890625
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,7.283,4.76,76390.0,429.0,33591296.0,212992.0,22.1484375
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,12.427,9.5,60552.0,738.0,47304704.0,442368.0,25.05078125
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Kerberoasting spn request with RC4 encryption,0,,5.893,3.36,59090.0,584.0,28946432.0,282624.0,9.9140625
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Known Services Killed by Ransomware,3,,8.115,4.24,51407.0,522.0,46600192.0,286720.0,29.1875
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,6.418,4.0,64854.0,472.0,22142976.0,204800.0,24.9375
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,15.217,10.84,172677.0,619.0,84221952.0,487424.0,14.85546875
03/10/2025:00:00:00,03/12/2025:00:00:00,"(Timestamp('2025-03-10 00:00:00'), Timestamp('2025-03-12 00:00:00'))",Windows Event For Service Disabled,1,,8.089,4.58,73083.0,521.0,45735936.0,245760.0,27.53515625
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Clop Ransomware Known Service Name,0,,57.626,4.970000000000001,56935.0,612.0,1027801088.0,1257472.0,18.3828125
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Detect New Local Admin account,0,,79.233,19.74,467235.0,831.0,888889344.0,1847296.0,18.7265625
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,73.518,15.93,181477.0,860.0,909295616.0,1695744.0,-38.37109375
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,73.843,20.18,132750.0,963.0,1216647168.0,1736704.0,33.44140625
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Kerberoasting spn request with RC4 encryption,0,,59.061,8.82,130522.0,669.0,1123442688.0,1286144.0,32.10546875
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Known Services Killed by Ransomware,3,,63.291,12.4,115197.0,719.0,826527744.0,1708032.0,38.70703125
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,69.504,14.06,159476.0,766.0,825016320.0,1601536.0,44.90625
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,152.723,43.17,423803.0,904.0,2681909248.0,3280896.0,42.34375
12/31/2024:04:00:00,01/02/2025:04:00:00,"(Timestamp('2024-12-31 04:00:00'), Timestamp('2025-01-02 04:00:00'))",Windows Event For Service Disabled,1,,63.537,14.93,154653.0,755.0,862072832.0,1429504.0,42.4140625
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Clop Ransomware Known Service Name,0,,22.677,2.12,28571.0,406.0,147820544.0,573440.0,2.60546875
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Detect New Local Admin account,0,,25.903,3.43,80805.0,236.0,145383424.0,557056.0,21.30859375
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,28.026,4.5600000000000005,70266.0,573.0,256626688.0,716800.0,7.5234375
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,33.814,9.64,55446.0,677.0,260182016.0,806912.0,41.84765625
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,22.047,2.9,55550.0,460.0,163590144.0,520192.0,18.2265625
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Known Services Killed by Ransomware,3,,28.644,4.23,49151.0,536.0,283648000.0,782336.0,21.81640625
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,26.683,4.08,61767.0,535.0,220602368.0,634880.0,30.1015625
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,47.576,9.24,150848.0,549.0,691343360.0,1052672.0,34.984375
03/19/2025:20:00:00,03/21/2025:20:00:00,"(Timestamp('2025-03-19 20:00:00'), Timestamp('2025-03-21 20:00:00'))",Windows Event For Service Disabled,2,,29.74,5.69,73034.0,754.0,428228608.0,815104.0,13.23046875
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Clop Ransomware Known Service Name,0,,29.246,2.58,38095.0,436.0,203509760.0,659456.0,13.12890625
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Detect New Local Admin account,0,,37.105,6.3,127620.0,557.0,202850304.0,851968.0,20.57421875
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,39.781,8.409999999999998,107985.0,693.0,376483840.0,995328.0,7.7265625
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,38.6,12.5,82030.0,728.0,255524864.0,983040.0,34.31640625
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,31.093,4.63,77943.0,732.0,199589888.0,815104.0,7.40234375
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Known Services Killed by Ransomware,3,,36.64,6.69,72691.0,580.0,284356608.0,983040.0,25.8125
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,35.829,6.710000000000001,96150.0,590.0,342073344.0,831488.0,24.04296875
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,71.294,22.9,264937.0,683.0,1083326464.0,1638400.0,22.8203125
01/22/2025:08:00:00,01/24/2025:08:00:00,"(Timestamp('2025-01-22 08:00:00'), Timestamp('2025-01-24 08:00:00'))",Windows Event For Service Disabled,8,,36.789,8.48,105972.0,673.0,405520384.0,856064.0,46.99609375
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Clop Ransomware Known Service Name,0,,7.366,2.46,34619.0,458.0,34811904.0,266240.0,18.46875
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Detect New Local Admin account,0,,10.689,4.18,97775.0,310.0,58019840.0,245760.0,24.1640625
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,12.632,6.23,100039.0,397.0,71843840.0,315392.0,13.21484375
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,14.49,8.33,74849.0,727.0,65880064.0,413696.0,22.58203125
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,8.663,3.8,70774.0,466.0,50233344.0,245760.0,18.9921875
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Known Services Killed by Ransomware,3,,12.134,5.11,67034.0,612.0,82325504.0,499712.0,23.30859375
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,11.985,5.19,84229.0,476.0,91336704.0,327680.0,23.734375
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,25.563,16.83,248273.0,569.0,178053120.0,696320.0,32.109375
01/30/2025:16:00:00,02/01/2025:16:00:00,"(Timestamp('2025-01-30 16:00:00'), Timestamp('2025-02-01 16:00:00'))",Windows Event For Service Disabled,8,,12.206,6.09,96278.0,742.0,102576128.0,458752.0,13.03125
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Clop Ransomware Known Service Name,0,,9.017,2.98,38448.0,473.0,48054272.0,266240.0,18.7421875
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Detect New Local Admin account,0,,13.281,5.619999999999999,112218.0,606.0,84201472.0,376832.0,25.03125
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,16.976,7.959999999999999,111123.0,500.0,101711872.0,434176.0,23.02734375
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,23.646,15.09,86005.0,816.0,113123328.0,655360.0,34.80078125
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Kerberoasting spn request with RC4 encryption,0,,11.479,4.97,78520.0,530.0,63819776.0,315392.0,22.078125
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Known Services Killed by Ransomware,15,,15.713,6.48,76636.0,744.0,100655104.0,606208.0,19.36328125
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,14.952,6.96,99446.0,694.0,109662208.0,495616.0,10.18359375
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,43.708,24.44,272954.0,653.0,369090560.0,1114112.0,32.046875
01/20/2025:00:00:00,01/22/2025:00:00:00,"(Timestamp('2025-01-20 00:00:00'), Timestamp('2025-01-22 00:00:00'))",Windows Event For Service Disabled,8,,15.949,7.85,108054.0,624.0,102043648.0,430080.0,48.00390625
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Clop Ransomware Known Service Name,0,,9.575,3.0500000000000003,43053.0,487.0,80175104.0,266240.0,16.73828125
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Detect New Local Admin account,0,,13.653,5.58,139101.0,363.0,91611136.0,323584.0,23.73828125
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,16.012,8.39,120858.0,550.0,120889344.0,487424.0,19.890625
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,20.697,11.06,93799.0,785.0,99876864.0,573440.0,28.62109375
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,10.347,5.090000000000001,88281.0,545.0,77668352.0,299008.0,24.08984375
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Known Services Killed by Ransomware,9,,14.031,5.86,76324.0,536.0,103055360.0,458752.0,25.5078125
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,16.254,7.13,107934.0,590.0,140230656.0,479232.0,21.36328125
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,37.003,22.54,299964.0,568.0,294375424.0,864256.0,25.07421875
01/15/2025:12:00:00,01/17/2025:12:00:00,"(Timestamp('2025-01-15 12:00:00'), Timestamp('2025-01-17 12:00:00'))",Windows Event For Service Disabled,1,,17.330000000000002,8.709999999999999,119535.0,639.0,216342528.0,532480.0,22.140625
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Clop Ransomware Known Service Name,0,,12.319,2.08,15446.0,339.0,98148352.0,303104.0,16.4921875
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Detect New Local Admin account,0,,16.676000000000002,2.75,48847.0,324.0,115425280.0,368640.0,19.55078125
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,33.326,7.890000000000001,71835.0,435.0,486952960.0,753664.0,16.5703125
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,27.063,6.92,49574.0,787.0,379441152.0,806912.0,-45.28125
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,20.11,3.64,46131.0,404.0,171921408.0,479232.0,18.6484375
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Known Services Killed by Ransomware,0,,18.281,4.44,33541.0,394.0,213549056.0,512000.0,19.46875
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,31.26,5.62,59870.0,430.0,340488192.0,708608.0,24.1328125
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,66.986,25.62,203149.0,535.0,1625051136.0,1466368.0,30.29296875
12/03/2024:08:00:00,12/05/2024:08:00:00,"(Timestamp('2024-12-03 08:00:00'), Timestamp('2024-12-05 08:00:00'))",Windows Event For Service Disabled,1,,24.914,7.83,60089.0,498.0,414605312.0,598016.0,34.3203125
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Clop Ransomware Known Service Name,0,,7.202,2.36,17423.0,301.0,51707904.0,192512.0,15.546875
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Detect New Local Admin account,0,,8.383000000000001,2.8,38384.0,350.0,61227008.0,212992.0,19.515625
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,13.231,6.32,74131.0,397.0,126763008.0,327680.0,17.64453125
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,10.538,4.94,48592.0,383.0,73977856.0,266240.0,20.2890625
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,8.553,3.62,51478.0,436.0,46915584.0,237568.0,32.4375
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Known Services Killed by Ransomware,0,,9.996,4.48,38942.0,437.0,99672064.0,319488.0,26.28515625
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,12.55,5.25,64013.0,444.0,120578048.0,319488.0,20.66796875
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,27.658,16.68,183665.0,484.0,332550144.0,659456.0,46.9296875
12/12/2024:16:00:00,12/14/2024:16:00:00,"(Timestamp('2024-12-12 16:00:00'), Timestamp('2024-12-14 16:00:00'))",Windows Event For Service Disabled,0,,11.107,6.08,61027.0,478.0,141897728.0,303104.0,44.65234375
